"No.","Time","Source","Destination","Protocol","Length","Info"
"31645","252.437956","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31646","252.437956","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31647","252.437956","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31648","252.438302","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31649","252.438302","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31650","252.438427","192.168.100.5","66.96.224.76","QUIC","75","Protected Payload (KP0), DCID=6aeb758559720d74"
"31651","252.438758","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31652","252.438758","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31653","252.438758","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31654","252.438806","192.168.100.5","66.96.224.76","QUIC","75","Protected Payload (KP0), DCID=6aeb758559720d74"
"31655","252.439207","192.168.100.5","66.96.224.76","QUIC","75","Protected Payload (KP0), DCID=6aeb758559720d74"
"31656","252.439399","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31657","252.439399","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31658","252.439399","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31659","252.439399","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31660","252.439399","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31661","252.439640","192.168.100.5","66.96.224.76","QUIC","75","Protected Payload (KP0), DCID=6aeb758559720d74"
"31662","252.439827","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31663","252.439827","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31664","252.439827","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31665","252.440290","192.168.100.5","66.96.224.76","QUIC","75","Protected Payload (KP0), DCID=6aeb758559720d74"
"31666","252.440341","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31667","252.440341","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31668","252.440341","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31669","252.440341","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31670","252.440539","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31671","252.440580","192.168.100.5","66.96.224.76","QUIC","75","Protected Payload (KP0), DCID=6aeb758559720d74"
"31672","252.440855","192.168.100.5","66.96.224.76","QUIC","75","Protected Payload (KP0), DCID=6aeb758559720d74"
"31673","252.442194","192.168.100.5","66.96.224.76","QUIC","76","Protected Payload (KP0), DCID=6aeb758559720d74"
"31674","252.443109","142.251.12.190","192.168.100.5","QUIC","73","Protected Payload (KP0)"
"31675","252.445729","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31676","252.445729","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31677","252.445729","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31678","252.446244","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31679","252.446244","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31680","252.446244","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31681","252.446244","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31682","252.446866","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31683","252.446866","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31684","252.446866","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31685","252.446866","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31686","252.446866","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31687","252.447065","192.168.100.5","66.96.224.76","QUIC","75","Protected Payload (KP0), DCID=6aeb758559720d74"
"31688","252.447558","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31689","252.447558","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31690","252.447558","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31691","252.447558","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31692","252.447558","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31693","252.447558","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31694","252.447844","192.168.100.5","66.96.224.76","QUIC","80","Protected Payload (KP0), DCID=6aeb758559720d74"
"31695","252.448583","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31696","252.448583","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31697","252.448583","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31698","252.448583","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31699","252.448583","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31700","252.448583","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31701","252.448583","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31702","252.448583","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31703","252.449082","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31704","252.449082","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31705","252.449082","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31706","252.449082","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31707","252.449082","142.251.12.190","192.168.100.5","QUIC","73","Protected Payload (KP0)"
"31708","252.449338","192.168.100.5","66.96.224.76","QUIC","75","Protected Payload (KP0), DCID=6aeb758559720d74"
"31709","252.449611","192.168.100.5","142.251.12.190","QUIC","75","Protected Payload (KP0), DCID=9e369440527f1d43"
"31710","252.451237","192.168.100.5","66.96.224.76","QUIC","76","Protected Payload (KP0), DCID=6aeb758559720d74"
"31711","252.451814","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31712","252.451814","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31713","252.451814","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31714","252.451814","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31715","252.451814","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31716","252.451814","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31717","252.451814","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31718","252.451814","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31719","252.451814","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31720","252.451814","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31721","252.451814","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31722","252.451814","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31723","252.452184","192.168.100.5","66.96.224.76","QUIC","75","Protected Payload (KP0), DCID=6aeb758559720d74"
"31724","252.452268","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31725","252.452268","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31726","252.452268","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31727","252.452268","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31728","252.452268","142.251.12.190","192.168.100.5","QUIC","73","Protected Payload (KP0)"
"31729","252.452419","66.96.224.76","192.168.100.5","QUIC","68","Protected Payload (KP0)"
"31730","252.452713","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31731","252.453089","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31732","252.453089","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31733","252.453339","192.168.100.5","66.96.224.76","QUIC","75","Protected Payload (KP0), DCID=6aeb758559720d74"
"31734","252.453546","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31735","252.453546","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31736","252.453546","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31737","252.454182","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31738","252.454182","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31739","252.454182","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31740","252.454182","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31741","252.454182","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31742","252.454783","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31743","252.454783","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31744","252.454783","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31745","252.454783","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31746","252.454783","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31747","252.455087","192.168.100.5","66.96.224.76","QUIC","75","Protected Payload (KP0), DCID=6aeb758559720d74"
"31748","252.455430","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31749","252.455430","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31750","252.455430","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31751","252.455430","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31752","252.455430","142.251.12.190","192.168.100.5","QUIC","93","Protected Payload (KP0)"
"31753","252.455430","142.251.12.190","192.168.100.5","QUIC","69","Protected Payload (KP0)"
"31754","252.455430","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31755","252.455854","192.168.100.5","142.251.12.190","QUIC","80","Protected Payload (KP0), DCID=9e369440527f1d43"
"31756","252.455954","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31757","252.455954","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31758","252.455954","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31759","252.455954","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31760","252.455954","142.251.12.190","192.168.100.5","QUIC","93","Protected Payload (KP0)"
"31761","252.455954","142.251.12.190","192.168.100.5","QUIC","68","Protected Payload (KP0)"
"31762","252.456945","192.168.100.5","142.251.12.190","QUIC","80","Protected Payload (KP0), DCID=9e369440527f1d43"
"31763","252.457124","192.168.100.5","66.96.224.76","QUIC","75","Protected Payload (KP0), DCID=6aeb758559720d74"
"31764","252.458737","192.168.100.5","66.96.224.76","QUIC","75","Protected Payload (KP0), DCID=6aeb758559720d74"
"31765","252.458828","142.251.12.190","192.168.100.5","QUIC","89","Protected Payload (KP0)"
"31766","252.458828","142.251.12.190","192.168.100.5","QUIC","68","Protected Payload (KP0)"
"31767","252.459376","192.168.100.5","142.251.12.190","QUIC","80","Protected Payload (KP0), DCID=9e369440527f1d43"
"31768","252.459883","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31769","252.460587","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31770","252.460587","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31771","252.461005","192.168.100.5","66.96.224.76","QUIC","76","Protected Payload (KP0), DCID=6aeb758559720d74"
"31772","252.461140","192.168.100.5","66.96.224.76","QUIC","76","Protected Payload (KP0), DCID=6aeb758559720d74"
"31773","252.461182","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31774","252.461182","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31775","252.461182","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31776","252.461182","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31777","252.461225","192.168.100.5","66.96.224.76","QUIC","76","Protected Payload (KP0), DCID=6aeb758559720d74"
"31778","252.461304","192.168.100.5","66.96.224.76","QUIC","76","Protected Payload (KP0), DCID=6aeb758559720d74"
"31779","252.461339","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31780","252.461339","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31781","252.461339","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31782","252.463237","192.168.100.5","66.96.224.76","QUIC","77","Protected Payload (KP0), DCID=6aeb758559720d74"
"31783","252.464173","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31784","252.464173","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31785","252.464173","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31786","252.464364","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31787","252.464396","192.168.100.5","66.96.224.76","QUIC","78","Protected Payload (KP0), DCID=6aeb758559720d74"
"31788","252.464530","192.168.100.5","66.96.224.76","QUIC","78","Protected Payload (KP0), DCID=6aeb758559720d74"
"31789","252.464630","192.168.100.5","66.96.224.76","QUIC","78","Protected Payload (KP0), DCID=6aeb758559720d74"
"31790","252.464718","192.168.100.5","66.96.224.76","QUIC","78","Protected Payload (KP0), DCID=6aeb758559720d74"
"31791","252.465449","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31792","252.465717","192.168.100.5","142.251.12.190","QUIC","75","Protected Payload (KP0), DCID=9e369440527f1d43"
"31793","252.465818","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31794","252.465818","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31795","252.466339","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31796","252.466339","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31797","252.466339","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31798","252.466740","192.168.100.5","66.96.224.76","QUIC","78","Protected Payload (KP0), DCID=6aeb758559720d74"
"31799","252.467777","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31800","252.467777","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31801","252.467777","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31802","252.467777","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31803","252.467777","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31804","252.469228","192.168.100.5","66.96.224.76","QUIC","79","Protected Payload (KP0), DCID=6aeb758559720d74"
"31805","252.470332","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31806","252.470332","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31807","252.470332","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31808","252.470332","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31809","252.470545","192.168.100.5","66.96.224.76","QUIC","80","Protected Payload (KP0), DCID=6aeb758559720d74"
"31810","252.470679","192.168.100.5","66.96.224.76","QUIC","85","Protected Payload (KP0), DCID=6aeb758559720d74"
"31811","252.470754","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31812","252.470754","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31813","252.470754","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31814","252.470780","192.168.100.5","66.96.224.76","QUIC","80","Protected Payload (KP0), DCID=6aeb758559720d74"
"31815","252.470859","192.168.100.5","66.96.224.76","QUIC","80","Protected Payload (KP0), DCID=6aeb758559720d74"
"31816","252.470941","192.168.100.5","66.96.224.76","QUIC","82","Protected Payload (KP0), DCID=6aeb758559720d74"
"31817","252.471026","192.168.100.5","66.96.224.76","QUIC","82","Protected Payload (KP0), DCID=6aeb758559720d74"
"31818","252.471111","192.168.100.5","66.96.224.76","QUIC","82","Protected Payload (KP0), DCID=6aeb758559720d74"
"31819","252.472569","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31820","252.472717","192.168.100.5","66.96.224.76","QUIC","84","Protected Payload (KP0), DCID=6aeb758559720d74"
"31821","252.473018","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"31822","252.473018","66.96.224.76","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
